source,reference,hypothesis,chrf_segment,bleu_segment,ter_segment
The observance of Rule of Law in a state requires _________ A. an independent judiciary B. an ineffective police system C. a flexible constitution D. existence of a two-party system,Kiyaye na ka idojin doka a cikin jihar bukatar _________ Option A. Jagoranci mai zaman kanta Option B. Tsarin 'Yan sanda Option C. Tsarin Mulki mai sassauci Option D. Kasancewar tsarin jam'iyya biyu,Kiyaye na dokar doka a cikin jihar bukatar _________ Option A. Jagoranci mai zaman kanta Option B. Tsarin 'Yan sanda Option C. Tsarin Mulki mai sassauci Option D. Kasancewar tsarin jam'iyya biyu,94.5168119091872,92.50521780909315,6.0606060606060606
The collective views held by majority of citizens of a country about a particular policy is _________ A. national interest B. public opinion C. commentary D. bullentin,Abubuwan da ke cikin gama gari suna  riƙe mafi   yawan 'yan ƙasa game da wata manufa ce _________ Option A. Bagarin Kasa Option B. ra'ayin jama'a Option C. Sharhi Option D. Bulletin,Abubuwan da ke cikin gama gari sun riƙe su mafi yawan 'yan ƙasa game da wata manufa ce _________ Option A. Bagarin Kasa Option B. ra'ayin jama'a Option C. Sharhi Option D. Bulletin,95.8040152562956,90.0653833799332,6.25
Which of the following is not an electoral malpratice? A. impersonation B. threatening C. campaigning for a candidate D. gerrymandering,Wanne daga cikin waɗannan ba ha incin zabe ba ne? Option A. Amincewa Option B. barazana Option C. kamfen na dan takarar Option D. GerryManding,Wanne daga cikin waɗannan ba cin abinci ba ne? Option A. Amincewa Option B. barazana Option C. kamfen na dan takarar Option D. GerryManding,90.87877949977693,84.01634199255426,12.0
Local government sources of revenue can best be improved through? A. schools B. the collection of import duties C. the provision of housing units D. cottage industries,kananan hukumomin kudaden shiga ana iya inganta su ta hanyar? Option A. Makarantu Option B. Tarin shigo da ayyuka Option C. samar da raka'a gidaje Option D. Masana'antu,Kananan kananan hukumomin kudaden shiga ana iya inganta su ta hanyar? Option A. Makarantu Option B. Tarin shigo da ayyuka Option C. samar da raka'a gidaje Option D. Masana'antu,98.99914177952198,96.9193704389233,3.571428571428571
"Which of the following does not influence a country's foreign policy? A. Desire for foreign investments B. International law, Conventions and Treaties C. Religion and racial factors D. Age of the leader",,"Wanne daga cikin masu zuwa ba ya yin tasiri a kan manufofin ƙasashen waje? Option A. Sojojin kasashen waje Option B. Dokar kasa da kasa, taro da yarjejeniya Option C. Addini da abubuwan wariyar launin fata Option D. Shekarun Jagora",0.0,0.0,100.0
Which of the following systems of government operates on the checks and balances? A. Theocracy B. Presidential C. Parliamentary D. Monarchical,"Wanne ne daga cikin tsarin da ke gaba na gwamnati ke aiki akan masu dubawa da kuma  ma'aunin daidai da daidai? Option A. Theocracy Option B. 
Shugaban kasa Option C. majalisar dokoki Option D. Monarchical",Wanne ne daga cikin tsarin da ke gaba na gwamnati ke aiki akan masu rajistar da ma'auni? Option A. B. Option C. majalisar dokoki Option D. Monarchical,67.48292114582091,58.95992387744879,28.57142857142857
Confederal systems of government means A. powerful centre and weak component units B. weak centre and powerful component units C. powerful centre and powerful component units D. weak component units and weak centre,tsare-tsare na gwamnati Option A. Babbar cibiyar da rauni bangarorin Option B. Cibiyar Mountain da Kayayyakin Tsararru Option C. Mai ƙarfi Cibiyar da Kayayyakin Tsararru Option D. Rashin bangarorin da aka ba da rauni,Tsarin tsare-tsare na gwamnati Option A. Babbar cibiyar da rauni bangarorin Option B. Cibiyar Mountain da Kayayyakin Tsararru Option C. Mai ƙarfi Cibiyar da Kayayyakin Tsararru Option D. Rashin bangarorin da aka ba da rauni,99.33951386927899,97.33092691592643,2.941176470588235
A citizen is an individual who A. has the legal and political rights in a country B. has lived in a country for sometime C. enjoys only economic rights D. enjoys immunity in the country,Cikakken ƙasa mutum ne wanda Option A. yana da hakkokin shari'a da siyasa a cikin ƙasa Option B. ya rayu a cikin wata ƙasa don wani lokaci Option C. Yana jin daɗin haƙƙin tattalin arziki kawai Option D. Yana jin daɗin kariya a cikin ƙasar,Citizenan ƙasa mutum ne wanda Option A. yana da hakkokin shari'a da siyasa a cikin ƙasa Option B. ya rayu a cikin wata ƙasa don wani lokaci Option C. Yana jin daɗin haƙƙin tattalin arziki kawai Option D. Yana jin daɗin kariya a cikin ƙasar,96.75965484110922,97.89355686151717,2.2222222222222223
Citizenship can be acquired through all of the following methods except A. birth B. nationalization C. naturalization D. marriage,za'a iya samun zama  ɗan ƙasa ta hanyar duk waɗannan hanyoyin Option A. Haihu Option B. Aure Option C. Dalili Option D. Aure,Za'a iya samun ɗan ƙasa ta hanyar duk waɗannan hanyoyin Option A. Haihu Option B. Aure Option C. Dalili Option D. Aure,93.10961126752407,87.15906069718004,4.3478260869565215
A manifesto can be defined as the A.  opportunity to form a political party B. proposed programmes of a political party C. policy of a political party in power D. power to rule the masses,ma'anar manifesto ana iya baiya nashi  kamar Option A. Dama don samar da jam'iyyar siyasa Option B. shirye-shiryen da aka gabatar da su na jam'iyyun siyasa Option C. manufar jam'iyyun siyasa a kan mulki Option D. iko ya mallaki talakawa,Ana iya ma'anar manifesto kamar yadda Option A. Dama don samar da jam'iyyar siyasa Option B. shirye-shiryen da aka gabatar da su na jam'iyyun siyasa Option C. manufar jam'iyyun siyasa a kan mulki Option D. iko ya mallaki talakawa,91.22708100224712,86.32624795976012,10.0
Which of the following party systems best represents all shades of opinions? A. Multi-party B. Two -party C. One- party D. Elite- party,Wanne ne daga cikin tsarin jam'iyyar masu zuwa mafi kyau wakiltar dukkan inuwar ra'ayoyi? Option A. Jam'iyya  masu yawa  Option B. Biyu -Party Option C. Dokoki Option D. Elite,Wanne ne daga cikin tsarin jam'iyyar masu zuwa mafi kyau wakiltar dukkan inuwar ra'ayoyi? Option A. Jam'iyya Option B. Biyu -Party Option C. Dokoki Option D. Elite,94.26144990998162,89.11473434354988,6.896551724137931
The practice of multi - party system in West Africa tends to promote A. sectionalism and factionalism B. national integration C. social discrimination D. economic integration,Aikin  Tsarin Jam'iyya da yawa  a Yammacin Afirka yana yin haɓaka Option A. Kashi da Fasactalism Option B. hadewar kasa ta kasa Option C. Tudakken zamantakewa Option D. Hadadden tattalin arziki,Aikin Multi - Tsarin Jam'iyya a Yammacin Afirka yana yin haɓaka Option A. Kashi da Fasactalism Option B. hadewar kasa ta kasa Option C. Tudakken zamantakewa Option D. Hadadden tattalin arziki,93.56337497634416,87.84894041144088,9.67741935483871
The following are the aims of an election except that A. a group sticks on to power B. there is accountability of the leaders C. there is a smooth change of government D. the people determine who rules,Wadannan sune manufar zabe sai hakan Option A. kungiyoyi sun tsaya kan ƙarfi Option B. Akwai lissafi na shugabannin Option C. Akwai canjin gwamnati mai sauki Option D. Mutane sun kayyade wanda yake mulki,Wadannan sune manufar zabe sai hakan Option A. Groupungiyoyi sun tsaya kan ƙarfi Option B. Akwai lissafi na shugabannin Option C. Akwai canjin gwamnati mai sauki Option D. Mutane sun kayyade wanda yake mulki,97.43447735719026,92.9923845210929,2.941176470588235
Politics is practically demonstrated during A. electioneering campaigns B. parliamentary debates C. formation of political parties D. inter-party consultative meetings,A siyasar gaske ana nunatane alokacin  Option A. Tallafin kamfen Option A. B. Tarihi na Option B. C. Samfurin jam'iyyun siyasa Option D. Taro na jam'iyyar Inter-Party,A kusan siyasa a kusan Option A. Tallafin kamfen Option A. B. Tarihi na Option B. C. Samfurin jam'iyyun siyasa Option D. Taro na jam'iyyar Inter-Party,82.8543634505296,81.75065174062138,18.51851851851852
An election held to fill a vacant post in the legislature due to the death or resignation of a member is called A. run - off election B. electoral college C. bye - election D. primary elections,Zabe ya gudanar don cike gurbin da babu kowa a majalisa saboda  mutuwa ko murabus  ana kiran shi da  Option A. Gudu - Kashe zaben Option B. Kwalejin Tsaro Option C. Bye - Zabe Option D. Zabe na farko,Zabe ya gudanar don cike gurbin da babu kowa a majalisa saboda murabus din da ake kira Option A. Gudu - Kashe zaben Option B. Kwalejin Tsaro Option C. Bye - Zabe Option D. Zabe na farko,87.68192008051263,80.49619037059175,15.384615384615385
The 'first-past-the-post system of voting is also called A. second ballot system B. proportional representation C. simple majority system D. alternative vote system,Ana kuma kiran tsarin kada kuria ta akwatin gidan waya da Option A. Tsarin kada kuria na biyu Option B. Matsakaicin wakilcin Option C. tsarin cin zabe na wanda ya fi  yawan kuria  Option D. tsarin zaɓe na daban,Ana kuma kiran tsarin Farko-Buga Option A. Tsarin Baki na biyu Option B. Matsakaicin wakilcin Option C. Mummunar tsarin Option D. Zaɓin tsarin zaben,55.1072574944324,32.327647996099685,56.41025641025641
Which of the following can aid in the formation of public opinion? A. Order-in-council B. free press C. Existence of one party system D. Existence of pree censorship,Wanne daga cikin wadannan za su iya taimakawa awajen samuwar ra'ayin jama'a? Option A. Umarni-in-majalisar Option B. son kai Option C. Samun tsarin jam'iyya daya Option D. Samun hanyar kidaya mai sauki,Wanne daga cikin masu zuwa zasu iya taimakawa a cikin samuwar ra'ayin jama'a? Option A. Umarni-in-majalisar Option B. Latsa Latsa Option C. Kasancewa na tsarin jam'iyya daya Option D. kasancewar preen preensip,69.08878927458235,47.76400010012141,43.75
The civil service is an institution for A. carrying out private organization goals B. effecting civil society policies C. formulating and executing public policies D. intiating bureaucratic private agenda,Maaikatar gwamnati wuri ne na Option A. Gudanar da ayyukan kamfanoni masu zaman kansu Option B. manufofin kungiyoyikare hakki Option C. Tabbatarwa da aiwatar da manufofin jama'a Option D. Dasa tsarin gudanarwa na hawa-hawa,Aikin farar hula ne na Option A. Gudanar da Kungiyar Kungiyar Kungiyar Option B. Ilimin manufofin farar hula Option C. Tabbatarwa da aiwatar da manufofin jama'a Option D. Tsarin Gudanarwa na Bureauctic,55.078208688436646,48.14361780275337,38.23529411764706
The recruitment of personnel into civil service by the public/civil service commission prevents A. political patronage B. bribery and corruption C. overstaffing D. bureaucracy,Ɗaukar ma'aikata a hukumomin gwamnati ta hanyar hukumar kula da ma'aikata na hana A Saka siyasa a ciki B Cin hanci da rashawa C Cunkoson ma'aikata D Wahalhalin aikin gwamnati,Daukar ma'aikata a cikin aikin gwamnati ta hanyar Hukumar Kula da Jama'a / Wurin Jama'a sun hana Option A. Porronage na siyasa Option B. GUDA BI DA KYAUTA Option C. wuce gona da iri Option D. Bureaucracy,41.44255144774816,5.927305348705564,90.0
Which of following manages a public corporation? A. Chambers of Commerce B. Board of Directors C. An Accountant-General D. An Auditor-General,Wanne daga cikin waɗannan ke kula da kamfanoni mallakar gwamnati Option A. Cibiyyar kasuwanci Option B. Darektocin gudanarwa Option C. Akanta janaral Option D. Babban mai binciken kuɗaɗe,Wanne ne daga cikin bin kamfani na gwamnati? Option A. Sarakuna ne na kasuwanci Option B. Hukumar Darakta Option C. Janar Option D. Mai taken Janar,43.93931273622978,17.73517538299554,60.71428571428571
Local governments are essential because they A. encourage division in a country B. implement government policies at national levels C. make laws for a nation D. train local people in the art of governing,Ƙananan hukumomi suna da mahimmanci saboda suna Option A. Karfafa rarrabuwar kai a  ƙasa Option B. Aiwatar da manufofin gwamnati a matakan kasa Option C. Yin dokoki don ƙasa Option D. Koyawa mutane na ƙasa yadda ake aiwatar da mulki,Yanayin kananan hukumomi suna da mahimmanci saboda su Option A. Karfafa Diurbiya a cikin ƙasa Option B. Aiwatar da manufofin gwamnati a matakan kasa Option C. Yi dokoki don wata al'umma Option D. Graph horo a cikin fasahar mulki,68.91929770458421,48.09192240356427,42.5
Which of the following delayed nationalist movements in French West Africa? A. Presence of educated elite B. The policy of Assimilation C. The use of local chiefs D. Granting of freedom to Africans,Wanne daga cikin waɗannan ya jinkirta yunƙuri  'yan kishin ƙasa a ƙasaahen Afirka renon Faransa Option A. Yawan masu ilimi Option B. Tsarin bai ɗaya Option C. Amfani da shugabannin gargajiya Option D. Ba wa 'yan Afirka 'yanci,Wanne ne daga cikin ƙungiyoyin 'yan kasuwar da aka jinkirta a Yammacin Afirka? Option A. Kasancewar Elite Elite Option B. Dokar Assimilation Option C. amfani da shugabannin gida Option D. Granting 'yanci ga' yan Afirka,49.02612800206837,11.447146846137006,60.526315789473685
The west Africa Students Union (WASU) was formed by A. Siaka Stevents B. B.KA Gbedemah C. E.F.Smail D. Oladipo Solanke,Wanda ya kafa ƙungiyar ɗalibai ta Afirka ta Yamma (WASU)  shi ne Option A. Siaka Stevens Option B. B.KA Gbedemah Option C. E.F.Smail Option D. Oladipoo Solelke.,An kafa Tattaunawa ta Yamma (Ansu) Option A. Siaka Stevens Option B. B.KA Gbedemah Option C. E.F.Smail Option D. Oladipoo Solelke,69.93374279851223,65.09120967808225,37.03703703703704
Military government usually rule through A. bye-laws B. decrees C. parliament D. statutes,Gwamnatin soja galibi suna mulki ta hanyar Option A. Dokokin ƙanan hukumomi da kamfanoni Option B. Dokokin soja Option C. majalisar dokoki Option D. Dokokin gwamnati,Gwamnatin soja galibi suna sarauta ta hanyar Option A. Cikin Option A. B. Decrees Option C. majalisar dokoki Option D. Daidai,54.802554274559576,44.65533352935105,42.30769230769231
A military coup détat is followed by A. enforcement of fundamental human rights B. suspension of the constitution C. breaking of diplomatic relations with foreign countries D. mass importation of fire arms,Abinda ke biyowa bayan juyin mulkin soja shi ne Option A. Tabbatar da kare haƙƙin ɗan Adam Option B. Dakatar da kundin tsarin mulki C Yanke dangantakar diflomasiyya da ƙasashen waje Option D. Shigo da bindigogi daga wasu ƙasashen,Wani juyin mulki na soja Détat yana biye da shi Option A. Deaukar da hakkin dan Adam na asali Option B. dakatar da kundin tsarin mulki Option C. Haske da dangantakar diflomasiyya da kasashen waje Option D. Sauran jigilar bindigogi,59.171072176237885,18.948452736501707,66.66666666666666
Which of the following factors influences a country's foreign policy? A. Size of the country's civil service B. Overall national interest of the country C. Capacity of the police force D. Type of traditional rulers in the country,Wanne ne daga cikin waɗannan ke yin tasiri a kan gwamnati dongane da  manufofin ƙasashen waje? Option A. Yawan ma'aikatan gwamnati. Tsarin tafiyar da harkokin ƙasar Option C. Ƙarfin 'yan sanda Option D. nau'in sarakunan gargajiya ƙasar,Wanne ne daga cikin abubuwan da ke tafe yana tasiri manufofin ƙasashen waje? Option A. girman aikin farar hula Option B. Gabaɗaya Ban da Banbancin Kasar Option C. damar 'yan sanda Option D. nau'in sarakunan gargajiya a cikin kasar,57.93287193973264,38.361985181103236,56.75675675675676
